##########################################################################################################################################################
# msr/original/MSRvid.train.txt - 750
##########################################################################################################################################################
a woman is wearing headphones.	a woman is chopping some shiso leaves.	n
a kitten is drinking milk from a bowl.	a small child is drinking water from a cup.	n
a kitten is eating its food from a plate.	a kitten eats some food.	y
a woman is reading a lifestyle magazine.	a woman is slicing a meat into pieces.	n
a man is pouring chili into a bowl.	a man opens a can and pours the contents into a bowl.	n
a man is stirring ingredients in a bowl.	a man is beating two eggs in a bowl with a fork.	y
the bird ate the food in the tree from a bowl.	a bird is eating from a bowl.	y
a group of girls are exiting a taxi.	a video clip of rihanna leaving a taxi.	n
a man breaks cinder blocks on another man.	a woman breaks an egg into a pan.	n
a woman is seasoning a piece of meat.	a man is loading a rifle with bullets.	n
a woman is relaxing in a bath tub.	a woman is stabbing a potato with a fork.	n
a woman is adding oil on fishes.	the woman is cutting potatoes.	n
a woman is writing something.	a woman is chopping green onions.	n
a man is chopping coriander leaf.	a man is playing a guitar.	n
a man takes a slice of pizza.	a man talks on his cell phone.	n
a man is placing meat inside a plastic bag.	a woman is carrying a wallaby in a bag.	n
a baby eats his food.	a baby is being fed peas.	y
a man is slicing a carrot by a machine.	a man is standing in the rain.	n
a rabbi is talking.	a man is walking on a rope.	n
a man rides a horse.	a woman rubs a baby's leg.	n
a man is playing guitar.	smeone is laying down.	n
a man is slicing a bun.	a man is breaking pots.	n
a man  is driving a car.	a woman dips a shrimp in batter.	n
a dog is pawing at a fly in the carpet before it.	the dog played with a bug on the carpet.	y
a dog is barking.	a jet is flying.	n
a man is playing a guitar and singing on a stage.	a man is playing the electric guitar.	y
a monkey is walking on a bed.	a man is riding a horse.	n
a woman is cooking broccoli.	a man is eating his food.	n
a man is hitting a boy with flower vase.	a man is cutting a mat.	n
a boy is playing a piano.	a man is singing and playing a guitar.	n
a man is frying a tortilla.	a person is performing a card trick.	n
a woman serving volleyballs over a net.	one woman hands volleyballs to another woman who serves them.	y
the person is starting a fire.	a person makes fire.	y
a man is slicing cucumber with a knife.	a man is cooking a tortilla in a skillet.	n
a man is playing an electronic keyboard.	a band is playing instruments.	n
the man is mixing whipping cream.	the man is holding a skunk.	n
a man is playing a violin.	the baby is laughing and crawling.	n
a man is stirring juice.	a man is peeling an onion.	n
a man severs the toe of an empty leather boot using a sword.	a man is cutting a boot with a sword.	y
someone is slicing two uncooked racks of ribs apart.	someone is cutting a piece of meat.	n
the person is removing the scales from the fish.	a person is descaling a fish.	y
people are walking in the garden.	one boy is talking with other man.	n
a young child rides a horse.	the little girl rode a horse.	y
a person is cutting garlic into pieces with a knife.	someone is putting ingredients into a wok.	n
a man is folding a piece of paper.	a man is slicing a plastic container with a sword.	n
the man was pushed into the water.	a man pushes another man into the ocean.	n
a boy is upset playing video games.	someone is playing a gameboy.	n
a man makes a call on a cell phone.	a man is making a phone call.	y
a man is speaking on a phone.	a panda bear is chewing on a stick.	n
a man is kicking pots of water.	a man is turning foods.	n
a woman is applying cosmetics to her face.	a woman is putting on makeup.	y
the man lifted barbells.	a man lifts weights.	y
two little girls talk on the telephone.	two couple are talking with each other.	n
a cat gets stuck on a moving ceiling fan.	a cat is swinging on a fan.	y
the cat is drinking milk.	a white cat is licking and drinking milk kept on a plate.	y
a woman feeds an animal by hand.	the women are feeding the animal.	y
a woman is riding a horse on the beach.	a woman is washing a bowl.	n
a person is chopping an herb.	a man is finely chopping a green substance.	y
several ferrets climb out of their cage.	ferrets climb down from a shelf.	n
a woman is collecting tap water in a mug.	a boy is filling a pitcher with water.	n
a young woman is playing the flute.	a woman is washing off the top of a freezer.	n
a woman shoots a shotgun.	the woman is shooting a rifle.	y
a person is whisking eggs in a bowl.	a woman is beating two eggs in a bowl using a wire whisk.	y
a person is adding chili powder to chili with beans.	the man is adding seasoning to the beans.	y
a woman rapidly fires a handgun.	a woman is shooting off a gun.	y
a person is slicing an onion.	a solenodon is walking along the ground.	n
rocky and apollo creed are running down the beach.	the men are jogging on the beach.	y
a man is singing while playing the guitar.	a man is stuffing himself full with food.	n
the dog could not figure out how to get a stick out the doggy door.	a dog is trying to get through his dog door.	y
a dog is opening a fridge.	a dog closes a refrigerator door.	n
a woman is mixing eggs in the bowl.	a man is doing push ups.	n
a boat sails along the water.	the man is playing the guitar.	n
a woman is holding a dancing baby up.	a woman is abusing her child.	n
a woman is doing a joker make up on a man.	the girl applied face makeup to a man.	n
the lady added cheese to the sauce.	a man pours a plate of shredded cheese into a pot of sauce.	n
a man is giving a lecture on a podium.	a man is delivering a lecture at an event celebrating the game of cricket.	n
the cat shimmied under the bed.	a cat is crawling upside down under the couch.	n
an okapi is eating from a tree.	a moose drinks from a sprinkler.	n
a woman is chopping garlic.	a woman slices a fish.	n
a man is cutting grass.	a masked man sings.	n
a man is cutting grass.	a clown is singing.	n
a boy runs away from his fishing line.	a boy is running in front of fish hanging on fishing rod.	y
several kids jump up and down on a trampoline.	a man is doing back flips on a trampoline.	n
the man played haki sak in the office.	the man is seasoning the vegetables.	n
a man is carrying another man on his back.	a man is taking pictures of ant.	n
the lady made some slices on the shrimp.	a chef is slicing a shrimp.	y
a woman is pouring egg into a frying pan.	a man is petting two dogs.	n
a woman is frying ground meat.	a man is cutting a trunk with an axe.	n
meat is dropped into a pan.	a woman is putting meat in a pan.	y
a woman is cutting scallions.	a woman falls on a sand castle.	n
a man is slam dunking a ball.	a woman is slicing some onions.	n
a machine is sharpening a pencil.	a girl is riding a bicycle.	n
a woman is brushing her feet.	the sun is rising behind trees.	n
a man is cleaning the windows.	a man is driving a car.	n
someone is mixing a liquid.	a man is playing a guitar.	n
a person is stirring rice.	a woman is cracking an egg.	n
three boys in karate costumes are fighting.	three men are practicing karate moves in a field.	n
a man puts a knife in a vice.	a man is dancing.	n
a boy plays violin on stage.	a boy is onstage playing the violin.	y
a woman cuts a pink loaf with a knife.	a man is playing a guitar.	n
a man is adding pork chops to a pan.	a woman is peeling a potato.	n
the men are fighting each other.	the man drew on the white paper.	n
a man is catching a ball.	a cat is rubbing against a baby.	n
a girl is reading a newspaper.	a chef is peeling a potato.	n
a slow loris bites a persons fingers.	a small animal is chewing on a finger.	n
a man is walking along a path through wilderness.	a man is peeling an onion.	n
the man played his guitar.	a guy is singing while playing his guitar.	y
swimmers are racing in a lake.	women swimmers are diving in from the starting platform.	n
some men are skating on the road.	two boys are skate boarding.	y
a man pours liquid into a pan.	the chef poured oil in the pan.	y
a boy is playing piano and singing.	a pig is agitating a lion.	n
a woman is slicing big pepper.	a man is playing an instrument.	n
a person is boiling noodles.	a cat is licking a bottle.	n
a cat and a ferret are playing.	a ferret and kitten play together.	y
a monkey is walking through the water.	a guy is playing a trumpet.	n
a woman is putting on makeup.	a band is singing.	n
a person is slicing some onions.	a woman is chopping herbs.	n
a dog is driving a car.	a guy is talking into a microphone.	n
the man sang on stage into the microphone.	a man in a suit is standing at a microphone and singing.	y
a car backs out of a space.	a car is taking reverse.	n
the animal with the big eyes is eating.	a slow loris is eating.	y
a man is holding a frog.	a man is emptying a plastic container.	n
a baby is crawling happily.	a cat is walking on hardwood floor.	n
a man is traveling in a boat.	a woman is cutting up a carrot with a knife.	n
the man rode his motorcycle down the highway.	a person is driving a motorcycle on a road.	y
a tiger club is playing with a ball.	a person is chopping shrimp with a knife.	n
a man reels in a fish.	a woman is pouring oil in a bowl.	n
a man is dicing an onion.	the man is playing the guitar.	n
a man performs on a stage.	a man guts a fish.	n
the women are sitiing down.	two women are sitting close to each other and talking.	y
a woman is slicing fruit.	two women are slicing some lemons.	n
a man removes a couple of toaster scrambles from a plastic packet.	a man removes food from a bag.	n
the flag was moving in the air.	a flag is waving.	y
a woman is dancing by a fire.	a man ties a noose.	n
a man is meditating.	the man is riding the horse.	n
a woman is cutting an onion.	a horse is standing.	n
a boy is cutting paper.	a man is loading a rifle.	n
a lady mixed up a meat mixture in bowl.	a woman is stirring meat in a bowl.	y
the man talked on the telephone.	girls are walking on the stage.	n
a man is playing the guitar and singing.	a man is opening a package containing headphones.	n
the soccer player kicked the ball side to side between his legs.	a person is kicking a soccer ball back and forth between his feet.	y
the baby laughed in his car seat.	a baby is laughing.	y
an animal is walking.	a woman is applying eye makeup.	n
a girl is applying makeup on her face.	a woman is putting on makeup.	y
someone is scratching an animals belly.	a woman is stroking a lemur.	n
a man is lifting heavy weights.	a wallaby is licking a woman's hand.	n
a dog knocks a boy into the water twice.	a dog pushes a toddler into a rain puddle.	y
a woman puts make-up on.	a woman is putting on eyeshadow.	y
a boy is playing with a toy.	a boy plays a handheld game.	y
a man dives off of a cliff.	a man is riding a motorcycle.	n
a cat plays in his water.	the cat fished a straw out ouf his water dish.	y
the bird is taking a bath under the faucet.	a bird is bathing in a sink.	y
a man plays the guitar and sings.	a man is singing and playing a guitar.	y
a man is coming out into the water.	a man rises from a swamp.	y
a man and woman dance.	a man is petting a dog.	n
